epoch,accuracy,loss,val_accuracy,val_loss
0,0.6664025187492371,0.611090898513794,0.7275606989860535,0.5533275604248047
1,0.7382461428642273,0.5366579294204712,0.7106652855873108,0.552275538444519
2,0.7628103494644165,0.5019725561141968,0.7613516449928284,0.5090146660804749
3,0.7884310483932495,0.47318795323371887,0.7729672789573669,0.49334409832954407
4,0.8003169298171997,0.4543319046497345,0.7106652855873108,0.5583683848381042
5,0.8005810976028442,0.43994513154029846,0.7476240992546082,0.5364094972610474
6,0.8122028708457947,0.4253863990306854,0.7782471179962158,0.48082059621810913
7,0.8214474320411682,0.41306591033935547,0.7771911025047302,0.502960741519928
8,0.8306920528411865,0.4029390215873718,0.7307286262512207,0.5251882076263428
9,0.8394083380699158,0.39046749472618103,0.7856388688087463,0.46517425775527954
10,0.8497094511985779,0.37785157561302185,0.7740232348442078,0.4977722764015198
11,0.8526148796081543,0.37407219409942627,0.8014783263206482,0.4695040285587311
12,0.8544638156890869,0.3631014823913574,0.7740232348442078,0.4724263548851013
13,0.8637083768844604,0.35307958722114563,0.7740232348442078,0.48282086849212646
14,0.8721606135368347,0.3463490307331085,0.7096092700958252,0.6255306601524353
15,0.8742736577987671,0.3371027112007141,0.7961985468864441,0.46369150280952454
16,0.8774431943893433,0.3250226676464081,0.8014783263206482,0.45577573776245117
17,0.8837823271751404,0.31639987230300903,0.7624076008796692,0.4998074173927307
18,0.8893291354179382,0.3104199469089508,0.7687433958053589,0.5112793445587158
19,0.8930269479751587,0.3023957312107086,0.7803590297698975,0.4760427176952362
20,0.898309588432312,0.295630544424057,0.8057022094726562,0.45580723881721497
21,0.899101972579956,0.289043128490448,0.7951425313949585,0.4622180759906769
22,0.9030638933181763,0.2807219922542572,0.7507919669151306,0.5426589846611023
23,0.9054411053657532,0.2757486402988434,0.7771911025047302,0.4911213219165802
24,0.9136291742324829,0.2651638686656952,0.7866948246955872,0.4734307825565338
25,0.9154780507087708,0.25690925121307373,0.7993664145469666,0.4625454843044281
26,0.9202324151992798,0.25134459137916565,0.8025343418121338,0.45500925183296204
27,0.9236661195755005,0.24576103687286377,0.7740232348442078,0.49408596754074097
28,0.923137903213501,0.23883743584156036,0.7602956891059875,0.5235904455184937
29,0.9329107403755188,0.22823013365268707,0.8004223704338074,0.46107563376426697
30,0.9355520606040955,0.223769411444664,0.7771911025047302,0.4957255721092224
31,0.9379292130470276,0.2186616212129593,0.7814149856567383,0.4840647280216217
32,0.9395139813423157,0.2125122845172882,0.8014783263206482,0.4637696146965027
33,0.9477020502090454,0.20314529538154602,0.8035902976989746,0.46548619866371155
34,0.9513999223709106,0.1968693733215332,0.6863780617713928,0.6755273342132568
35,0.9521923065185547,0.19330649077892303,0.8004223704338074,0.4701820909976959
36,0.9543053507804871,0.1848951280117035,0.7961985468864441,0.4816664159297943
