epoch,accuracy,loss,total_0-1_loss,val_accuracy,val_loss,val_total_0-1_loss
0,0.6799420714378357,0.6109253764152527,1326.0,0.7445008754730225,0.5675302147865295,151.0
1,0.7844557166099548,0.47606614232063293,893.0,0.8003383874893188,0.4701688289642334,118.0
2,0.8139029741287231,0.4262693226337433,771.0,0.8223350048065186,0.40474754571914673,105.0
3,0.8329712748527527,0.3899560868740082,692.0,0.8291032314300537,0.39427074790000916,101.0
4,0.8440743684768677,0.36785414814949036,646.0,0.8544839024543762,0.3554881811141968,86.0
5,0.8520395755767822,0.3539837598800659,613.0,0.8375634551048279,0.3502884805202484,96.0
6,0.8537291884422302,0.336922287940979,606.0,0.8832487463951111,0.31602582335472107,69.0
7,0.8660390973091125,0.31703484058380127,555.0,0.8866328001022339,0.2862737774848938,67.0
8,0.8694183230400085,0.3102989196777344,541.0,0.8849408030509949,0.2611355185508728,68.0
9,0.8730388879776001,0.3016740679740906,526.0,0.8697123527526855,0.2951240837574005,77.0
10,0.8843833208084106,0.2856582999229431,479.0,0.8747885227203369,0.29526734352111816,74.0
11,0.8783490061759949,0.27956822514533997,504.0,0.8426395654678345,0.3737708628177643,93.0
12,0.8858315348625183,0.2723109722137451,473.0,0.8866328001022339,0.2703091502189636,67.0
13,0.8945208787918091,0.26409751176834106,437.0,0.8883248567581177,0.2706528604030609,66.0
