loss,accuracy,0-1-loss,test_size,0-1-scaled-loss
0.3144451975822449,0.8910472989082336,129.0,1184,0.1089527027027027
0.24465924501419067,0.8969594836235046,122.0,1184,0.10304054054054054
0.3590173125267029,0.8377007842063904,192.0,1183,0.16229923922231615
0.273233562707901,0.8985629677772522,120.0,1183,0.1014370245139476
0.25090524554252625,0.8985629677772522,120.0,1183,0.1014370245139476
