epoch,accuracy,loss,total_0-1_loss,val_accuracy,val_loss,val_total_0-1_loss
0,0.6854668259620667,0.5945698618888855,1489.0,0.7343485355377197,0.5339193940162659,157.0
1,0.7872834801673889,0.480965793132782,1007.0,0.7715736031532288,0.49821919202804565,135.0
2,0.8155893683433533,0.4330179989337921,873.0,0.807106614112854,0.42015257477760315,114.0
3,0.8430503010749817,0.3840479850769043,743.0,0.8494077920913696,0.37373843789100647,89.0
4,0.8498098850250244,0.3549731373786926,711.0,0.8375634551048279,0.3677799105644226,96.0
5,0.8601605296134949,0.33976495265960693,662.0,0.8189509510993958,0.45095324516296387,107.0
6,0.8732572793960571,0.3153000771999359,600.0,0.8781725764274597,0.2698974609375,72.0
7,0.8825517296791077,0.28926166892051697,556.0,0.8849408030509949,0.2588229477405548,68.0
8,0.89459228515625,0.27437105774879456,499.0,0.8544839024543762,0.3287513852119446,86.0
9,0.8956484794616699,0.263184517621994,494.0,0.8849408030509949,0.2616722583770752,68.0
10,0.891001284122467,0.26553401350975037,516.0,0.8950930833816528,0.252710223197937,62.0
11,0.8967046737670898,0.2519630789756775,489.0,0.8967850804328918,0.22577670216560364,61.0
12,0.9043092727661133,0.2410019487142563,453.0,0.9001691937446594,0.2411627471446991,59.0
13,0.9019856452941895,0.233787402510643,464.0,0.9187816977500916,0.20916520059108734,48.0
14,0.9140262007713318,0.2153201848268509,407.0,0.9153976440429688,0.20150470733642578,50.0
15,0.9140262007713318,0.21080970764160156,407.0,0.9170897006988525,0.1783406287431717,49.0
16,0.9216307401657104,0.20639529824256897,371.0,0.9170897006988525,0.20606885850429535,49.0
17,0.9161385893821716,0.20407086610794067,397.0,0.9187816977500916,0.20896296203136444,48.0
18,0.9256442785263062,0.18781915307044983,352.0,0.9170897006988525,0.18371708691120148,49.0
19,0.9254330396652222,0.18758954107761383,353.0,0.9289340376853943,0.16880111396312714,42.0
20,0.9237431287765503,0.18911761045455933,361.0,0.9238578677177429,0.1845332235097885,45.0
21,0.9292353391647339,0.1741478443145752,335.0,0.9289340376853943,0.19993171095848083,42.0
22,0.9222644567489624,0.1816592961549759,368.0,0.942470371723175,0.16307516396045685,34.0
23,0.9362061619758606,0.1649617850780487,302.0,0.9289340376853943,0.19744695723056793,42.0
24,0.9300802946090698,0.1739080399274826,331.0,0.9306260347366333,0.19256532192230225,41.0
25,0.9370511174201965,0.1566016674041748,298.0,0.942470371723175,0.16752231121063232,34.0
26,0.9359949231147766,0.16403603553771973,303.0,0.9475465416908264,0.1361328810453415,31.0
27,0.9395859837532043,0.15712712705135345,286.0,0.9475465416908264,0.15047845244407654,31.0
28,0.9421208500862122,0.1528804898262024,274.0,0.9492385983467102,0.15481014549732208,30.0
29,0.9372623562812805,0.1576337069272995,297.0,0.9492385983467102,0.14311420917510986,30.0
30,0.9452893733978271,0.1430739313364029,259.0,0.9340101480484009,0.15783046185970306,39.0
31,0.9446556568145752,0.14095693826675415,262.0,0.9543147087097168,0.15045695006847382,27.0
