epoch,accuracy,loss,total_0-1_loss,val_accuracy,val_loss,val_total_0-1_loss
0,0.6489618420600891,0.629021406173706,1454.0,0.7445008754730225,0.5409723520278931,151.0
1,0.7646064758300781,0.5063253045082092,975.0,0.7952622771263123,0.4563070237636566,121.0
2,0.8039594292640686,0.44301480054855347,812.0,0.817258894443512,0.4355105459690094,108.0
3,0.8138580322265625,0.42655298113822937,771.0,0.8341793417930603,0.41194987297058105,98.0
4,0.8208594918251038,0.41276612877845764,742.0,0.8037225008010864,0.441648930311203,116.0
5,0.8396909832954407,0.367940217256546,664.0,0.8680202960968018,0.3345276415348053,78.0
6,0.8597295880317688,0.32828035950660706,581.0,0.866328239440918,0.3722309470176697,79.0
7,0.8705939054489136,0.3126640319824219,536.0,0.8392555117607117,0.3635672628879547,95.0
8,0.8761467933654785,0.30860230326652527,513.0,0.8849408030509949,0.2519408166408539,68.0
9,0.8831482529640198,0.279249370098114,484.0,0.893401026725769,0.2899889051914215,63.0
10,0.890149712562561,0.2697426974773407,455.0,0.8832487463951111,0.2623162269592285,69.0
11,0.897633969783783,0.2530660629272461,424.0,0.8866328001022339,0.2550504505634308,67.0
12,0.8998068571090698,0.24754297733306885,415.0,0.8730964660644531,0.2820450961589813,75.0
13,0.9002897143363953,0.2451939433813095,413.0,0.9052453637123108,0.23242513835430145,56.0
14,0.9070497155189514,0.2280433624982834,385.0,0.9086294174194336,0.22217817604541779,54.0
15,0.9080154299736023,0.22393928468227386,381.0,0.903553307056427,0.24512070417404175,57.0
16,0.9121197462081909,0.21377786993980408,364.0,0.8967850804328918,0.2297186404466629,61.0
17,0.9097054600715637,0.2159128487110138,374.0,0.9103214740753174,0.2071424275636673,53.0
18,0.9186383485794067,0.1965562254190445,337.0,0.9052453637123108,0.23145051300525665,56.0
19,0.9072911739349365,0.21222849190235138,384.0,0.9170897006988525,0.2029455006122589,49.0
20,0.9237083792686462,0.1939542144536972,316.0,0.9153976440429688,0.18106885254383087,50.0
21,0.9220183491706848,0.18879906833171844,323.0,0.9170897006988525,0.19575732946395874,49.0
22,0.934572696685791,0.17050956189632416,271.0,0.9086294174194336,0.2066318690776825,54.0
23,0.9278126358985901,0.1774277240037918,299.0,0.9306260347366333,0.16182410717010498,41.0
24,0.9350555539131165,0.1686141937971115,269.0,0.9204737544059753,0.2023903876543045,47.0
25,0.9331240653991699,0.16781578958034515,277.0,0.9255499243736267,0.2034837007522583,44.0
26,0.9369869828224182,0.1602545976638794,261.0,0.9221658110618591,0.17959345877170563,46.0
27,0.93891841173172,0.157209575176239,253.0,0.9170897006988525,0.19351138174533844,49.0
28,0.9374698400497437,0.15619489550590515,259.0,0.9187816977500916,0.19487588107585907,48.0
