epoch,accuracy,loss,total_0-1_loss,val_accuracy,val_loss,val_total_0-1_loss
0,0.6743119359016418,0.6028892993927002,1349.0,0.7834179401397705,0.4862379729747772,128.0
1,0.773297905921936,0.49010199308395386,939.0,0.807106614112854,0.45718860626220703,114.0
2,0.804442286491394,0.4595440924167633,810.0,0.846023678779602,0.37296971678733826,91.0
3,0.826653778553009,0.3967628479003906,718.0,0.8409475684165955,0.37297308444976807,94.0
4,0.8358281254768372,0.37511157989501953,680.0,0.7986463904380798,0.5929858684539795,119.0
5,0.8469338417053223,0.3502933979034424,634.0,0.8223350048065186,0.40596550703048706,105.0
6,0.8660067319869995,0.31470680236816406,555.0,0.8900169134140015,0.28277477622032166,65.0
7,0.871076762676239,0.30042827129364014,534.0,0.8866328001022339,0.2676265835762024,67.0
8,0.8838725090026855,0.282479852437973,481.0,0.9018612504005432,0.2498251050710678,58.0
9,0.8824239373207092,0.2774165868759155,487.0,0.9103214740753174,0.22636505961418152,53.0
10,0.8872525095939636,0.26341670751571655,467.0,0.9018612504005432,0.2497599720954895,58.0
11,0.8935297131538391,0.24979808926582336,441.0,0.9153976440429688,0.1965934783220291,50.0
12,0.9036697149276733,0.2336367964744568,399.0,0.9120135307312012,0.23651427030563354,52.0
13,0.8998068571090698,0.23271214962005615,415.0,0.9187816977500916,0.19583219289779663,48.0
14,0.909946858882904,0.21572262048721313,373.0,0.9407783150672913,0.15855078399181366,35.0
15,0.9087397456169128,0.22073426842689514,378.0,0.9187816977500916,0.19917461276054382,48.0
16,0.9169483184814453,0.2067439705133438,344.0,0.8984771370887756,0.19243259727954865,60.0
17,0.9145340323448181,0.20361077785491943,354.0,0.9204737544059753,0.20113268494606018,47.0
18,0.9193626046180725,0.19996562600135803,334.0,0.9069374203681946,0.1998397409915924,55.0
19,0.9193626046180725,0.19077283143997192,334.0,0.9103214740753174,0.18845050036907196,53.0
