epoch,accuracy,loss,total_0-1_loss,val_accuracy,val_loss,val_total_0-1_loss
0,0.6765264868736267,0.5985898375511169,1531.0,0.7601351141929626,0.49994540214538574,142.0
1,0.7929431796073914,0.4667755365371704,980.0,0.7601351141929626,0.4925179183483124,142.0
2,0.8259032368659973,0.4055600166320801,824.0,0.8445945978164673,0.3732931911945343,92.0
3,0.8472427725791931,0.3594709634780884,723.0,0.8192567825317383,0.3969111144542694,107.0
4,0.8561166524887085,0.3424279987812042,681.0,0.8597972989082336,0.3317720592021942,83.0
5,0.874498188495636,0.29520562291145325,594.0,0.8175675868988037,0.41684797406196594,108.0
6,0.874286949634552,0.2906267046928406,595.0,0.8969594836235046,0.2818109095096588,61.0
7,0.8875977396965027,0.26965996623039246,532.0,0.8851351141929626,0.29313141107559204,68.0
8,0.893091082572937,0.2550721764564514,506.0,0.8952702879905701,0.26261788606643677,62.0
9,0.8998520970344543,0.24887371063232422,474.0,0.8868243098258972,0.260100781917572,67.0
10,0.9074582457542419,0.2309141457080841,438.0,0.8851351141929626,0.26408839225769043,68.0
11,0.9078808426856995,0.22022360563278198,436.0,0.9104729890823364,0.22377535700798035,53.0
12,0.9104162454605103,0.2127639502286911,424.0,0.9104729890823364,0.23011761903762817,53.0
13,0.911895215511322,0.21749094128608704,417.0,0.9172297120094299,0.2189340591430664,49.0
14,0.9186562299728394,0.20552074909210205,385.0,0.9206081032752991,0.22347530722618103,47.0
15,0.9186562299728394,0.2000926434993744,385.0,0.9087837934494019,0.23864851891994476,54.0
16,0.9241495728492737,0.18754416704177856,359.0,0.8935810923576355,0.25962674617767334,63.0
17,0.9256285429000854,0.19146178662776947,352.0,0.9206081032752991,0.19955947995185852,47.0
18,0.9203464984893799,0.1914958953857422,377.0,0.9037162065505981,0.25455451011657715,57.0
19,0.9258398413658142,0.17481426894664764,351.0,0.9037162065505981,0.25122952461242676,57.0
20,0.9287977814674377,0.1804981529712677,337.0,0.9172297120094299,0.20405684411525726,49.0
21,0.9315444827079773,0.16447104513645172,324.0,0.9206081032752991,0.2119729071855545,47.0
22,0.931755781173706,0.16529181599617004,323.0,0.9206081032752991,0.19542931020259857,47.0
23,0.9347137212753296,0.16252203285694122,309.0,0.9324324131011963,0.19805802404880524,40.0
24,0.9380942583084106,0.15465392172336578,293.0,0.9206081032752991,0.21709567308425903,47.0
25,0.931755781173706,0.16426919400691986,323.0,0.9307432174682617,0.19251541793346405,41.0
26,0.9414747357368469,0.145049586892128,277.0,0.9290540814399719,0.18816916644573212,42.0
27,0.9431650042533875,0.13924963772296906,269.0,0.9307432174682617,0.18741045892238617,41.0
28,0.9433763027191162,0.1359373927116394,268.0,0.9324324131011963,0.1871628761291504,40.0
29,0.946122944355011,0.13823677599430084,255.0,0.9273648858070374,0.19297122955322266,43.0
30,0.9478132128715515,0.13531041145324707,247.0,0.9341216087341309,0.16691729426383972,39.0
31,0.9497147798538208,0.13361766934394836,238.0,0.9341216087341309,0.19219116866588593,39.0
32,0.948447048664093,0.1412925273180008,244.0,0.9341216087341309,0.1696224808692932,39.0
33,0.9505599141120911,0.12697234749794006,234.0,0.9239864945411682,0.21236783266067505,45.0
34,0.9490809440612793,0.12670838832855225,241.0,0.9358108043670654,0.20066341757774353,38.0
35,0.9490809440612793,0.12733066082000732,241.0,0.9307432174682617,0.2001601755619049,41.0
