epoch,accuracy,loss,total_0-1_loss,val_accuracy,val_loss,val_total_0-1_loss
0,0.614437460899353,0.6679304242134094,1597.0,0.6514382362365723,0.6032282114028931,206.0
1,0.7407049536705017,0.5484252572059631,1074.0,0.720812201499939,0.5586938261985779,165.0
2,0.7747464776039124,0.49089229106903076,933.0,0.7326565384864807,0.5345590114593506,158.0
3,0.7933365702629089,0.4695720672607422,856.0,0.7563451528549194,0.5073283314704895,144.0
4,0.8140994906425476,0.42225104570388794,770.0,0.8037225008010864,0.4350450336933136,116.0
5,0.8237566351890564,0.40738433599472046,730.0,0.8527919054031372,0.35903745889663696,87.0
6,0.8377595543861389,0.3749060332775116,672.0,0.8375634551048279,0.3774683177471161,96.0
7,0.845726728439331,0.3602188229560852,639.0,0.8544839024543762,0.3250012695789337,86.0
8,0.8471753001213074,0.34845179319381714,633.0,0.8595600724220276,0.33715763688087463,83.0
9,0.8604539036750793,0.3294972777366638,578.0,0.8764805197715759,0.28638315200805664,73.0
10,0.8619024753570557,0.32791754603385925,572.0,0.8714044094085693,0.30833983421325684,76.0
11,0.8657653331756592,0.3125118315219879,556.0,0.8815566897392273,0.2957048714160919,70.0
12,0.8829067945480347,0.29080450534820557,485.0,0.8832487463951111,0.28468286991119385,69.0
13,0.8720424771308899,0.3010319471359253,530.0,0.893401026725769,0.26909390091896057,63.0
14,0.8775953650474548,0.2991964817047119,507.0,0.903553307056427,0.2509261965751648,57.0
15,0.8816996812820435,0.28270992636680603,490.0,0.8967850804328918,0.25182634592056274,61.0
16,0.8899082541465759,0.27236026525497437,456.0,0.903553307056427,0.23440921306610107,57.0
17,0.8826653957366943,0.2723182439804077,486.0,0.8646361827850342,0.3023386299610138,80.0
18,0.8935297131538391,0.26285964250564575,441.0,0.8781725764274597,0.24970915913581848,72.0
19,0.8959439992904663,0.25877049565315247,431.0,0.9069374203681946,0.21866030991077423,55.0
20,0.9036697149276733,0.23776720464229584,399.0,0.893401026725769,0.2544339895248413,63.0
21,0.9007725715637207,0.24420297145843506,411.0,0.913705587387085,0.19623100757598877,51.0
22,0.9024626016616821,0.23842619359493256,404.0,0.9001691937446594,0.23057307302951813,59.0
23,0.9068083167076111,0.23228919506072998,386.0,0.9340101480484009,0.20151007175445557,39.0
24,0.9080154299736023,0.2341938465833664,381.0,0.9238578677177429,0.21702256798744202,45.0
25,0.9053597450256348,0.2315392792224884,392.0,0.903553307056427,0.2279154360294342,57.0
26,0.9087397456169128,0.21512621641159058,378.0,0.9255499243736267,0.18413926661014557,44.0
27,0.9171897768974304,0.2095760554075241,343.0,0.9323180913925171,0.18469399213790894,40.0
28,0.9147754907608032,0.21562547981739044,353.0,0.913705587387085,0.231734499335289,51.0
29,0.91115403175354,0.21442927420139313,368.0,0.9153976440429688,0.2129601687192917,50.0
30,0.9205697774887085,0.20241253077983856,329.0,0.9018612504005432,0.2132267951965332,58.0
31,0.9138097763061523,0.21818919479846954,357.0,0.9204737544059753,0.1924329549074173,47.0
