epoch,accuracy,loss,val_accuracy,val_loss
0,0.7363972663879395,0.5610554814338684,0.7581837177276611,0.49419596791267395
1,0.8523507714271545,0.35408103466033936,0.8521647453308105,0.35439059138298035
2,0.9136291742324829,0.2368742674589157,0.8109820485115051,0.4838256537914276
3,0.9506074786186218,0.1239485815167427,0.8870115876197815,0.32969895005226135
4,0.9772847294807434,0.06043338030576706,0.8775079250335693,0.5366389751434326
5,0.9873217344284058,0.03893999382853508,0.8658922910690308,0.5195870995521545
6,0.9883782267570496,0.036286961287260056,0.8563885688781738,0.522462785243988
7,0.9894347786903381,0.029061712324619293,0.8658922910690308,0.5932549238204956
8,0.9941891431808472,0.016204187646508217,0.8732840418815613,0.5354493260383606
9,1.0,0.0026473074685782194,0.8806757926940918,0.6435558199882507
10,1.0,0.0003519188321661204,0.8753960132598877,0.6680351495742798
11,1.0,0.00019740186689887196,0.8753960132598877,0.693509042263031
12,1.0,0.00014516932424157858,0.8764519691467285,0.7113069891929626
13,1.0,0.000116093666292727,0.8764519691467285,0.7394721508026123
14,1.0,9.77471427177079e-05,0.8753960132598877,0.7330891489982605
