epoch,accuracy,loss,total_0-1_loss,val_accuracy,val_loss,val_total_0-1_loss
0,0.6811489462852478,0.6003620624542236,1321.0,0.7529610991477966,0.499970942735672,146.0
1,0.7699734568595886,0.4985228180885315,953.0,0.8155668377876282,0.428361177444458,109.0
2,0.8114892840385437,0.4404137432575226,781.0,0.6920473575592041,0.6242022514343262,182.0
3,0.8211441040039062,0.40742480754852295,741.0,0.8121827244758606,0.4746280908584595,111.0
4,0.8317644000053406,0.385366827249527,697.0,0.8680202960968018,0.3319385051727295,78.0
5,0.8440743684768677,0.3703223764896393,646.0,0.7952622771263123,0.4527970254421234,121.0
6,0.8532464504241943,0.34398210048675537,608.0,0.8646361827850342,0.33525604009628296,80.0
7,0.853005051612854,0.3318743109703064,609.0,0.8494077920913696,0.3641716241836548,89.0
8,0.8585566282272339,0.3243364989757538,586.0,0.8849408030509949,0.3134211599826813,68.0
9,0.8747284412384033,0.2942545413970947,519.0,0.8781725764274597,0.2984263300895691,72.0
10,0.8839005827903748,0.2905614674091339,481.0,0.8680202960968018,0.3246789872646332,78.0
11,0.877866268157959,0.28588470816612244,506.0,0.8629441857337952,0.35978999733924866,81.0
12,0.8884866237640381,0.2699069082736969,462.0,0.903553307056427,0.2787393629550934,57.0
13,0.8913830518722534,0.2639332115650177,450.0,0.8477157354354858,0.3609353005886078,90.0
14,0.8875211477279663,0.25940555334091187,466.0,0.8477157354354858,0.36751919984817505,90.0
15,0.8925899267196655,0.25872260332107544,445.0,0.9001691937446594,0.27389174699783325,59.0
16,0.8991069197654724,0.2512018084526062,418.0,0.903553307056427,0.2868615984916687,57.0
17,0.8986241817474365,0.24331344664096832,420.0,0.8730964660644531,0.345239520072937,75.0
18,0.8896934390068054,0.253070205450058,457.0,0.8646361827850342,0.3424875736236572,80.0
19,0.9007965326309204,0.2384292483329773,411.0,0.8917089700698853,0.30302274227142334,64.0
20,0.9065894484519958,0.2270965725183487,387.0,0.903553307056427,0.2781583070755005,57.0
