epoch,accuracy,loss,val_accuracy,val_loss
0,0.6827619671821594,0.6041467189788818,0.7326565384864807,0.5439172983169556
1,0.7590535879135132,0.5092095136642456,0.7715736031532288,0.49769124388694763
2,0.7959922552108765,0.45872047543525696,0.7800338268280029,0.456756591796875
3,0.7959922552108765,0.4487423002719879,0.7935702204704285,0.4458582401275635
4,0.8097537159919739,0.41845181584358215,0.7749577164649963,0.48063895106315613
5,0.8155480623245239,0.39984917640686035,0.8054145574569702,0.425665944814682
6,0.8324480652809143,0.3907552659511566,0.8003383874893188,0.4183236360549927
7,0.8363109827041626,0.3754274547100067,0.7868020534515381,0.4422261714935303
8,0.8459681272506714,0.3621399700641632,0.8240270614624023,0.37544676661491394
9,0.8471753001213074,0.35437166690826416,0.7834179401397705,0.46098849177360535
10,0.8445195555686951,0.3429763615131378,0.8054145574569702,0.38103044033050537
11,0.855625331401825,0.3304649293422699,0.8223350048065186,0.3809039294719696
12,0.8652824759483337,0.31716209650039673,0.85617595911026,0.32288891077041626
13,0.8684210777282715,0.309079647064209,0.8443316221237183,0.35909315943717957
14,0.8681796193122864,0.30635517835617065,0.8358713984489441,0.3740617632865906
0,0.6388218402862549,0.6486783027648926,0.7428088188171387,0.5831016898155212
1,0.7083534598350525,0.5843392014503479,0.7461928725242615,0.5319329500198364
2,0.7262192368507385,0.5577760934829712,0.7072758078575134,0.5525732636451721
3,0.7390149831771851,0.5395018458366394,0.7614213228225708,0.5210326313972473
4,0.7464993000030518,0.5264332294464111,0.7614213228225708,0.5042636394500732
5,0.7539835572242737,0.5107292532920837,0.759729266166687,0.5089320540428162
6,0.7662964463233948,0.4998977780342102,0.7681894898414612,0.49659308791160583
7,0.7638821601867676,0.4979788362979889,0.7512690424919128,0.5009660720825195
8,0.7759536504745483,0.4870319664478302,0.7648054361343384,0.4851378798484802
9,0.7771607637405396,0.4757212996482849,0.7766497731208801,0.4868009388446808
10,0.7841622233390808,0.472561776638031,0.7309644818305969,0.5377090573310852
11,0.7880250811576843,0.4648100435733795,0.7546531558036804,0.5023836493492126
12,0.7974408268928528,0.45287781953811646,0.7749577164649963,0.4706135392189026
13,0.8027523159980774,0.4494544565677643,0.7884940505027771,0.46303704380989075
14,0.8015451431274414,0.445191353559494,0.7986463904380798,0.4683171808719635
0,0.5963302850723267,0.6685777902603149,0.7038916945457458,0.6213021874427795
1,0.6731047630310059,0.6186873316764832,0.7275803685188293,0.5794804692268372
2,0.7100434303283691,0.5878700613975525,0.7428088188171387,0.5421932339668274
3,0.7201834917068481,0.5725650191307068,0.7512690424919128,0.5397825837135315
4,0.7322549223899841,0.5509005784988403,0.749576985836029,0.5207383632659912
5,0.7411878108978271,0.5413201451301575,0.7614213228225708,0.5246990919113159
6,0.7486721277236938,0.5241842269897461,0.7241962552070618,0.5440335273742676
7,0.7544664144515991,0.515188455581665,0.7512690424919128,0.5211672782897949
8,0.7535006999969482,0.51468825340271,0.7563451528549194,0.5070169568061829
9,0.7607436180114746,0.5083315372467041,0.7614213228225708,0.513746976852417
10,0.7704007625579834,0.4964822828769684,0.769881546497345,0.501085102558136
11,0.7754707932472229,0.48949140310287476,0.7749577164649963,0.5015934705734253
12,0.777643620967865,0.4814682900905609,0.759729266166687,0.5099644064903259
13,0.7841622233390808,0.47668009996414185,0.7817258834838867,0.4967399537563324
14,0.787783682346344,0.46687525510787964,0.7766497731208801,0.49140843749046326
0,0.6446161270141602,0.6401197910308838,0.7038916945457458,0.5580145120620728
1,0.7184934616088867,0.5647152066230774,0.7089678645133972,0.5604424476623535
2,0.7404635548591614,0.5328238010406494,0.7428088188171387,0.5440542697906494
3,0.7542250156402588,0.5110046863555908,0.7631133794784546,0.5292465686798096
4,0.7706422209739685,0.49684059619903564,0.7732656598091125,0.4955120086669922
5,0.7863351106643677,0.47781169414520264,0.7766497731208801,0.49160391092300415
6,0.7926122546195984,0.4666382074356079,0.7834179401397705,0.4819502532482147
7,0.7950265407562256,0.4565991759300232,0.7461928725242615,0.5312815308570862
8,0.7950265407562256,0.453919380903244,0.7851099967956543,0.48118671774864197
9,0.8008208870887756,0.45028361678123474,0.7868020534515381,0.48139020800590515
10,0.8013037443161011,0.43760326504707336,0.7749577164649963,0.49274584650993347
11,0.8104780316352844,0.4259744882583618,0.7749577164649963,0.49590814113616943
12,0.80564945936203,0.43073615431785583,0.796954333782196,0.4700861871242523
13,0.8179623484611511,0.4182090163230896,0.7648054361343384,0.5064377784729004
14,0.8227909207344055,0.40955138206481934,0.7834179401397705,0.4653468430042267
0,0.6945919990539551,0.5922263264656067,0.7766497731208801,0.49214115738868713
1,0.7759536504745483,0.49412283301353455,0.7631133794784546,0.488390177488327
2,0.7981651425361633,0.4563065767288208,0.7681894898414612,0.4424625337123871
3,0.8150652050971985,0.4180253744125366,0.7563451528549194,0.505492627620697
4,0.8196523189544678,0.4080542325973511,0.8223350048065186,0.3929215967655182
5,0.8387252688407898,0.372697114944458,0.8341793417930603,0.3687618374824524
6,0.8423466682434082,0.3607119619846344,0.8223350048065186,0.4046953320503235
7,0.8524867296218872,0.34721872210502625,0.846023678779602,0.33736926317214966
8,0.8609367609024048,0.32979467511177063,0.8510998487472534,0.32177627086639404
9,0.8599710464477539,0.3203166425228119,0.8578680157661438,0.31423449516296387
10,0.872283935546875,0.3119525611400604,0.8544839024543762,0.3366561830043793
11,0.8756639361381531,0.29619643092155457,0.8798646330833435,0.26821333169937134
12,0.8804925084114075,0.2866010069847107,0.866328239440918,0.3413334786891937
13,0.885562539100647,0.2805556654930115,0.8900169134140015,0.2818361222743988
14,0.8836311101913452,0.27198630571365356,0.8697123527526855,0.30131229758262634
0,0.6315789222717285,0.6497588753700256,0.7055837512016296,0.5866504311561584
1,0.7015934586524963,0.594016969203949,0.7394247055053711,0.5550344586372375
2,0.7235634922981262,0.5641240477561951,0.7360405921936035,0.5363932251930237
3,0.7397392392158508,0.5384994745254517,0.7664974331855774,0.5096800923347473
4,0.7416706681251526,0.5251731872558594,0.7732656598091125,0.5102814435958862
5,0.7648478746414185,0.501276969909668,0.7631133794784546,0.5108631253242493
6,0.7735393643379211,0.4949266314506531,0.7614213228225708,0.5080920457839966
7,0.7691936492919922,0.49214276671409607,0.7715736031532288,0.49351757764816284
8,0.7774022221565247,0.47886085510253906,0.7529610991477966,0.5050517916679382
9,0.7906808257102966,0.47173845767974854,0.7766497731208801,0.4790666103363037
10,0.7950265407562256,0.45871689915657043,0.7614213228225708,0.4983752965927124
11,0.796716570854187,0.4532923698425293,0.7715736031532288,0.4783892333507538
12,0.8049251437187195,0.4418272376060486,0.7681894898414612,0.5153056383132935
13,0.7996137142181396,0.44196149706840515,0.7766497731208801,0.48349103331565857
14,0.8054080009460449,0.440928190946579,0.7614213228225708,0.5117144584655762
0,0.5835345387458801,0.6756384968757629,0.6311336755752563,0.6471108198165894
1,0.6615161895751953,0.6385149955749512,0.720812201499939,0.6029361486434937
2,0.6844519376754761,0.6150499582290649,0.7309644818305969,0.573581337928772
3,0.7049734592437744,0.5898211002349854,0.7174280881881714,0.5571308732032776
4,0.7228392362594604,0.5729814767837524,0.7241962552070618,0.5428986549377441
5,0.7341864109039307,0.5598711967468262,0.7292724251747131,0.5378333330154419
6,0.734427809715271,0.5448685884475708,0.7360405921936035,0.5245081782341003
7,0.7382906675338745,0.5439709424972534,0.7563451528549194,0.5274661183357239
8,0.7518107295036316,0.5263103246688843,0.7343485355377197,0.5308403968811035
9,0.7479478716850281,0.5234763622283936,0.769881546497345,0.5238627791404724
10,0.7491549849510193,0.5182451605796814,0.7631133794784546,0.5185849070549011
11,0.7563979029655457,0.5168666243553162,0.7732656598091125,0.5136386156082153
12,0.7633993029594421,0.5040454268455505,0.7512690424919128,0.5236669778823853
13,0.7725736498832703,0.4960017204284668,0.7664974331855774,0.5063511729240417
14,0.7752293348312378,0.4909611642360687,0.7681894898414612,0.5030968189239502
0,0.5224529504776001,0.6938771605491638,0.5126903653144836,0.687579333782196
1,0.5683245062828064,0.6794410943984985,0.5363790392875671,0.6806490421295166
2,0.584500253200531,0.6743521094322205,0.5922166109085083,0.6687223315238953
3,0.6103331446647644,0.6664160490036011,0.6294416189193726,0.6613103151321411
4,0.6323032379150391,0.6634944677352905,0.6565144062042236,0.6520372629165649
5,0.6383389830589294,0.6594259142875671,0.6717427968978882,0.6481248736381531
0,0.6291646361351013,0.6524523496627808,0.7326565384864807,0.5801342725753784
1,0.6991791129112244,0.5916060209274292,0.7343485355377197,0.5379321575164795
2,0.7257363796234131,0.5633624196052551,0.7478849291801453,0.5281459093093872
3,0.7411878108978271,0.5374374389648438,0.7428088188171387,0.5278083682060242
4,0.75543212890625,0.5215240120887756,0.7631133794784546,0.5077847838401794
5,0.7650893330574036,0.5061085820198059,0.7478849291801453,0.5252639651298523
6,0.7658135890960693,0.5011450052261353,0.7681894898414612,0.5037950277328491
7,0.7774022221565247,0.4882044494152069,0.759729266166687,0.5112065076828003
8,0.7764365077018738,0.48514536023139954,0.7749577164649963,0.4922146499156952
9,0.7805408239364624,0.47810110449790955,0.7749577164649963,0.5135263204574585
10,0.7928537130355835,0.4667780101299286,0.7800338268280029,0.49867668747901917
11,0.7945436835289001,0.461444616317749,0.7901861071586609,0.48636093735694885
12,0.7928537130355835,0.4537651538848877,0.7732656598091125,0.49495089054107666
13,0.804442286491394,0.4497855007648468,0.7783417701721191,0.49088001251220703
14,0.8083051443099976,0.4450978636741638,0.7851099967956543,0.48244261741638184
0,0.5873973965644836,0.6909335255622864,0.615905225276947,0.6367314457893372
1,0.6523418426513672,0.6340245008468628,0.6920473575592041,0.6293565034866333
2,0.7013520002365112,0.5944477915763855,0.7529610991477966,0.5139533281326294
3,0.7317720651626587,0.5546196103096008,0.7800338268280029,0.48185276985168457
4,0.7450507283210754,0.5286569595336914,0.7868020534515381,0.4555773437023163
5,0.7952679991722107,0.46614977717399597,0.8223350048065186,0.39872807264328003
6,0.8150652050971985,0.4241877496242523,0.8121827244758606,0.4170567989349365
7,0.8437952399253845,0.39096274971961975,0.8392555117607117,0.35051241517066956
8,0.8430709838867188,0.38197481632232666,0.8358713984489441,0.3771536350250244
9,0.8524867296218872,0.36878451704978943,0.8324872851371765,0.3605104386806488
10,0.8507966995239258,0.3682519793510437,0.8257191181182861,0.3772891163825989
11,0.8570739030838013,0.35725319385528564,0.8274111747741699,0.37713050842285156
12,0.8662481904029846,0.3495635688304901,0.8730964660644531,0.319545179605484
13,0.8551424145698547,0.3641316592693329,0.8443316221237183,0.36153432726860046
14,0.8592467308044434,0.362063467502594,0.8291032314300537,0.3631995916366577
0,0.6856591105461121,0.5961232781410217,0.7309644818305969,0.5270078182220459
1,0.7624335885047913,0.49934422969818115,0.7580372095108032,0.5035334229469299
2,0.7885079383850098,0.4594121277332306,0.7749577164649963,0.47741326689720154
