epoch,accuracy,loss,val_accuracy,val_loss
0,0.5644479393959045,0.7065056562423706,0.6842660903930664,0.6408831477165222
1,0.6756471395492554,0.6243541836738586,0.6789862513542175,0.6166226267814636
2,0.7078710794448853,0.577063798904419,0.7338964939117432,0.5587121248245239
3,0.7356048822402954,0.5489956736564636,0.7972545027732849,0.4621936082839966
4,0.7393026947975159,0.5433452129364014,0.7476240992546082,0.524004340171814
5,0.754358172416687,0.5341404676437378,0.8247095942497253,0.42210644483566284
6,0.7731114625930786,0.5068444013595581,0.7940865755081177,0.4476518929004669
7,0.77205491065979,0.4901413917541504,0.8141499757766724,0.46042314171791077
8,0.7884310483932495,0.460387259721756,0.7845829129219055,0.4992865324020386
9,0.7945060729980469,0.4636373519897461,0.8109820485115051,0.4179404377937317
0,0.5618066787719727,0.7459791898727417,0.7127771973609924,0.6071198582649231
1,0.6027469635009766,0.6781405210494995,0.5248152017593384,0.6873143315315247
2,0.6376122832298279,0.6450938582420349,0.6789862513542175,0.6223771572113037
3,0.7015319466590881,0.592759907245636,0.7581837177276611,0.5089586973190308
4,0.7361330986022949,0.5562645196914673,0.8014783263206482,0.45873913168907166
5,0.6946645379066467,0.597900390625,0.7750791907310486,0.5885823369026184
6,0.72794508934021,0.5694402456283569,0.7296726703643799,0.5514333844184875
0,0.6891177892684937,0.6267073154449463,0.7360084652900696,0.5624853372573853
1,0.7699418663978577,0.5137743353843689,0.8004223704338074,0.45831581950187683
2,0.7828842997550964,0.4744342863559723,0.8225976824760437,0.4331948459148407
3,0.8140517473220825,0.43242013454437256,0.8067581653594971,0.4425382912158966
4,0.8301637768745422,0.40681758522987366,0.8384371995925903,0.3928472101688385
5,0.8365029096603394,0.37215369939804077,0.8606124520301819,0.3463384509086609
6,0.8578975200653076,0.347899854183197,0.8416050672531128,0.3931216299533844
7,0.8499735593795776,0.3460512161254883,0.8511087894439697,0.36894428730010986
8,0.8547279238700867,0.3401510417461395,0.8595564961433411,0.34384632110595703
9,0.86793452501297,0.31922608613967896,0.8722280859947205,0.3431105315685272
