epoch,accuracy,loss,total_0-1_loss,val_accuracy,val_loss,val_total_0-1_loss
0,0.7303234934806824,0.5571838617324829,1117.0,0.6988155841827393,0.5993444323539734,178.0
1,0.8003380298614502,0.45694273710250854,827.0,0.7411167621612549,0.6109437346458435,153.0
2,0.8148237466812134,0.4158816337585449,767.0,0.8189509510993958,0.4216301143169403,107.0
3,0.8227909207344055,0.3970711827278137,734.0,0.7766497731208801,0.5004009008407593,132.0
4,0.836793839931488,0.38404813408851624,676.0,0.8595600724220276,0.3509821593761444,83.0
5,0.8437952399253845,0.3548288643360138,647.0,0.8477157354354858,0.37253105640411377,90.0
6,0.8512795567512512,0.3438667058944702,616.0,0.8240270614624023,0.42095351219177246,104.0
7,0.8575567603111267,0.32808569073677063,590.0,0.8714044094085693,0.30745092034339905,76.0
8,0.872283935546875,0.30074605345726013,529.0,0.8612521290779114,0.33052077889442444,82.0
9,0.8701110482215881,0.3076810836791992,538.0,0.8443316221237183,0.35106199979782104,92.0
10,0.8739739060401917,0.2981790006160736,522.0,0.8544839024543762,0.36304959654808044,86.0
11,0.8756639361381531,0.2904081344604492,515.0,0.8730964660644531,0.29422733187675476,75.0
12,0.8865282535552979,0.27128615975379944,470.0,0.8409475684165955,0.39704203605651855,94.0
13,0.8872525095939636,0.27638673782348633,467.0,0.8730964660644531,0.3091442584991455,75.0
14,0.8877353668212891,0.2688775360584259,465.0,0.8798646330833435,0.2770616412162781,71.0
15,0.8964268565177917,0.2562204599380493,429.0,0.8544839024543762,0.329669713973999,86.0
16,0.8928053975105286,0.2575134336948395,444.0,0.8764805197715759,0.29145023226737976,73.0
17,0.8949782848358154,0.2504729926586151,435.0,0.8883248567581177,0.30491137504577637,66.0
18,0.8935297131538391,0.25016409158706665,441.0,0.8950930833816528,0.26133960485458374,62.0
19,0.9027040004730225,0.24491678178310394,403.0,0.8950930833816528,0.2690190374851227,62.0
20,0.9046354293823242,0.23059269785881042,395.0,0.8747885227203369,0.30632278323173523,74.0
21,0.907774031162262,0.22771969437599182,382.0,0.8223350048065186,0.49418649077415466,105.0
22,0.9031868577003479,0.2258930653333664,401.0,0.8815566897392273,0.2959630489349365,70.0
23,0.9130854606628418,0.21810005605220795,360.0,0.8917089700698853,0.26007211208343506,64.0
24,0.907774031162262,0.21515578031539917,382.0,0.9069374203681946,0.24313218891620636,55.0
25,0.9068083167076111,0.2226978838443756,386.0,0.8883248567581177,0.25708189606666565,66.0
26,0.9145340323448181,0.20531725883483887,354.0,0.913705587387085,0.23210111260414124,51.0
27,0.916706919670105,0.20731428265571594,345.0,0.8984771370887756,0.25754037499427795,60.0
28,0.9174311757087708,0.20513784885406494,342.0,0.9018612504005432,0.252781480550766,58.0
29,0.9208111763000488,0.2016017884016037,328.0,0.8900169134140015,0.2575824558734894,65.0
30,0.9212940335273743,0.19057391583919525,326.0,0.913705587387085,0.24185749888420105,51.0
31,0.9227426648139954,0.19842907786369324,320.0,0.8967850804328918,0.25381436944007874,61.0
