epoch,accuracy,loss,val_accuracy,val_loss
0,0.6444796323776245,0.6592946648597717,0.6737064123153687,0.5861225724220276
1,0.7268885374069214,0.5339290499687195,0.6969376802444458,0.5739818215370178
2,0.7519809603691101,0.5110784769058228,0.7782471179962158,0.4724162817001343
3,0.7797147631645203,0.4719022512435913,0.7687433958053589,0.4813142716884613
4,0.7852615118026733,0.4551313817501068,0.656810998916626,0.6575294137001038
5,0.7952984571456909,0.45439743995666504,0.7064414024353027,0.549028217792511
6,0.8019017577171326,0.435820072889328,0.7824709415435791,0.458341509103775
7,0.8074485063552856,0.42279550433158875,0.700105607509613,0.5946773886680603
8,0.8246170282363892,0.40563756227493286,0.7423442602157593,0.517368733882904
9,0.8280507326126099,0.3878345191478729,0.7550158500671387,0.5054918527603149
10,0.829635500907898,0.3848153352737427,0.7697993516921997,0.5139489769935608
11,0.843106210231781,0.3606467545032501,0.7771911025047302,0.4676224887371063
12,0.8473322987556458,0.35471877455711365,0.7930306196212769,0.466342568397522
13,0.8642366528511047,0.3328757584095001,0.7624076008796692,0.5147498846054077
14,0.8613312244415283,0.32343173027038574,0.7814149856567383,0.4728526175022125
15,0.8642366528511047,0.3168444335460663,0.7771911025047302,0.5021187663078308
16,0.8771790862083435,0.30227524042129517,0.7444561719894409,0.5572566986083984
17,0.8748018741607666,0.3129068911075592,0.7793030738830566,0.49474281072616577
18,0.884838879108429,0.2876165509223938,0.7909187078475952,0.48654577136039734
19,0.8946117162704468,0.2666794955730438,0.7465680837631226,0.6132544279098511
