epoch,accuracy,loss,val_accuracy,val_loss
0,0.5861067175865173,0.672544538974762,0.6663146615028381,0.6440011262893677
1,0.6677231788635254,0.6250516772270203,0.7127771973609924,0.6012263894081116
2,0.7115689516067505,0.5830982327461243,0.7233368754386902,0.5787217020988464
3,0.7356048822402954,0.5541727542877197,0.7444561719894409,0.5456069707870483
4,0.7480190396308899,0.5275691747665405,0.7455121278762817,0.5271393656730652
5,0.7680929899215698,0.505611002445221,0.7592397332191467,0.5108963847160339
6,0.7844690680503845,0.48439112305641174,0.7666314840316772,0.5110552906990051
7,0.7963550090789795,0.46583569049835205,0.7676874399185181,0.48827898502349854
8,0.8111463189125061,0.4516587555408478,0.7740232348442078,0.47317513823509216
9,0.8122028708457947,0.4322807192802429,0.7856388688087463,0.4768151342868805
10,0.8193343877792358,0.42387470602989197,0.7824709415435791,0.48291096091270447
11,0.8283148407936096,0.407878041267395,0.7845829129219055,0.4747779667377472
12,0.8346539735794067,0.3975429832935333,0.7835268974304199,0.46259501576423645
13,0.8417855501174927,0.3882615268230438,0.8025343418121338,0.4420813322067261
14,0.843106210231781,0.3800119161605835,0.7866948246955872,0.45061880350112915
15,0.8547279238700867,0.37038105726242065,0.812038004398346,0.4237326979637146
16,0.8520866632461548,0.3648546636104584,0.8215417265892029,0.4132273495197296
17,0.855256199836731,0.35643622279167175,0.8289334774017334,0.4115978479385376
18,0.860802948474884,0.3503352105617523,0.8204857707023621,0.41581907868385315
19,0.8637083768844604,0.34469282627105713,0.8141499757766724,0.41403767466545105
20,0.863972544670105,0.33899015188217163,0.8321013450622559,0.3999115824699402
21,0.8655573129653931,0.3346785008907318,0.8299894332885742,0.39496511220932007
22,0.8689910173416138,0.3294714093208313,0.8278775215148926,0.39406782388687134
23,0.8660855889320374,0.32543623447418213,0.8289334774017334,0.39148998260498047
24,0.8800845146179199,0.31493234634399414,0.8183737993240356,0.4198571741580963
25,0.8755943179130554,0.31068241596221924,0.8299894332885742,0.38847243785858154
26,0.8769149780273438,0.30744093656539917,0.8321013450622559,0.3863752484321594
27,0.8753301501274109,0.30984029173851013,0.831045389175415,0.3954119086265564
28,0.8835182189941406,0.300885409116745,0.8363252282142639,0.38648220896720886
29,0.8840464949607849,0.2954590320587158,0.816261887550354,0.4185425341129303
30,0.886423647403717,0.2936834990978241,0.8141499757766724,0.4222687780857086
31,0.8874801993370056,0.2905568778514862,0.8426610231399536,0.3889402449131012
32,0.8880084753036499,0.28892260789871216,0.8373811841011047,0.39251747727394104
33,0.8869519233703613,0.28439077734947205,0.7972545027732849,0.45929035544395447
34,0.8919703960418701,0.2809158265590668,0.8099260926246643,0.4435560405254364
35,0.8924986720085144,0.2766381502151489,0.8532207012176514,0.3740066587924957
36,0.8930269479751587,0.27683839201927185,0.7930306196212769,0.45923322439193726
37,0.8917062878608704,0.27340149879455566,0.8278775215148926,0.41063275933265686
38,0.8946117162704468,0.26598039269447327,0.8437169790267944,0.3803909420967102
39,0.8972530364990234,0.26074716448783875,0.8363252282142639,0.38675838708877563
