epoch,accuracy,loss,val_accuracy,val_loss
0,0.6082937121391296,0.660768985748291,0.6536430716514587,0.6266114115715027
1,0.7049656510353088,0.5789294242858887,0.7106652855873108,0.5778529644012451
2,0.7430005073547363,0.5213583707809448,0.7729672789573669,0.49991950392723083
3,0.7815636396408081,0.4662134051322937,0.7571277618408203,0.49441611766815186
4,0.804807186126709,0.43450939655303955,0.7560718059539795,0.4935985505580902
5,0.829635500907898,0.4073702394962311,0.7761351466178894,0.4599357843399048
6,0.8269941806793213,0.3848488926887512,0.8014783263206482,0.4177103340625763
7,0.8425779342651367,0.3721131384372711,0.816261887550354,0.405513197183609
8,0.8526148796081543,0.3584309220314026,0.7170010805130005,0.6163451671600342
9,0.8520866632461548,0.3557378351688385,0.7983104586601257,0.4286929666996002
10,0.8602746725082397,0.34068769216537476,0.7423442602157593,0.5491869449615479
11,0.8674062490463257,0.3239501416683197,0.8236536383628845,0.3836546242237091
12,0.864764928817749,0.3217834234237671,0.8289334774017334,0.38874509930610657
13,0.8745377659797668,0.30063343048095703,0.8574445843696594,0.34031403064727783
14,0.8843106031417847,0.2879401743412018,0.8542766571044922,0.35654962062835693
15,0.8827258348464966,0.28406277298927307,0.8394931554794312,0.3790609538555145
16,0.8893291354179382,0.27617916464805603,0.8595564961433411,0.33318790793418884
17,0.8901215195655823,0.2646350562572479,0.8595564961433411,0.3348594307899475
18,0.9004226326942444,0.25334975123405457,0.7993664145469666,0.425096720457077
19,0.9067617654800415,0.24462531507015228,0.8278775215148926,0.37779945135116577
20,0.9067617654800415,0.23461110889911652,0.8468849062919617,0.35083073377609253
21,0.9186476469039917,0.21416907012462616,0.812038004398346,0.40540629625320435
