epoch,accuracy,loss,val_accuracy,val_loss
0,0.5454305410385132,0.6909137964248657,NA,NA
1,0.5575805306434631,0.6814342737197876,NA,NA
2,0.5810882449150085,0.6673793792724609,NA,NA
3,0.6246698498725891,0.6509940028190613,NA,NA
4,0.6724775433540344,0.6216475367546082,NA,NA
5,0.685684084892273,0.5985257625579834,NA,NA
6,0.7194928526878357,0.5617835521697998,NA,NA
7,0.7411516308784485,0.5354360938072205,NA,NA
8,0.7604331970214844,0.5169196724891663,NA,NA
9,0.7683570981025696,0.4999886751174927,NA,NA
10,0.783940851688385,0.48085880279541016,NA,NA
11,0.7863180041313171,0.4695129692554474,NA,NA
0,0.5361859202384949,0.6964941024780273,0.5575501322746277,0.6823527812957764
1,0.5750132203102112,0.6760318279266357,0.5923970341682434,0.6680113673210144
2,0.6201795935630798,0.6559035181999207,0.6927138566970825,0.6383039951324463
3,0.668779730796814,0.6141576766967773,0.6779302954673767,0.5920388698577881
4,0.7002112865447998,0.5887808799743652,0.7212249040603638,0.5724905133247375
5,0.7221341729164124,0.5620455145835876,0.6462513208389282,0.6222240924835205
6,0.7559429407119751,0.5258153080940247,0.6747624278068542,0.5916879773139954
7,0.766508162021637,0.5089672207832336,0.7793030738830566,0.490232914686203
8,0.7849973440170288,0.48181623220443726,0.7423442602157593,0.509055495262146
9,0.7892234325408936,0.462920606136322,0.8088701367378235,0.4563116729259491
10,0.8024300336837769,0.45289820432662964,0.7592397332191467,0.4875827431678772
11,0.8106180429458618,0.4410835802555084,0.7782471179962158,0.46518996357917786
12,0.8195984959602356,0.4277600347995758,0.787750780582428,0.4484099745750427
13,0.8177496194839478,0.41506466269493103,0.8025343418121338,0.444204181432724
14,0.8232963681221008,0.4026832580566406,0.8194297552108765,0.4012271761894226
15,0.8365029096603394,0.394351065158844,0.7888067364692688,0.4454539120197296
16,0.8407289981842041,0.3829145133495331,0.8342133164405823,0.39487960934638977
17,0.8494453430175781,0.3779924511909485,0.8342133164405823,0.3875824511051178
18,0.8423137664794922,0.3696582317352295,0.8278775215148926,0.39690646529197693
19,0.8526148796081543,0.3610500991344452,0.8057022094726562,0.41901418566703796
20,0.8613312244415283,0.3554598391056061,0.8373811841011047,0.3759373724460602
21,0.8497094511985779,0.3584791421890259,0.8352692723274231,0.3771689832210541
22,0.8597464561462402,0.3452262282371521,0.8331573605537415,0.39044180512428284
23,0.8618595004081726,0.3439721167087555,0.7993664145469666,0.4202916920185089
24,0.8674062490463257,0.3281092345714569,0.8511087894439697,0.35546213388442993
0,0.5686740875244141,0.6794491410255432,0.6209081411361694,0.6518439054489136
1,0.6542525291442871,0.6280312538146973,0.647307276725769,0.6073486804962158
2,0.6970417499542236,0.5880423188209534,0.7465680837631226,0.5582332015037537
3,0.7282091975212097,0.5516936182975769,0.7444561719894409,0.5281001925468445
4,0.7501320838928223,0.5237573981285095,0.739176332950592,0.5149195194244385
5,0.7768092751502991,0.4931974411010742,0.7750791907310486,0.4717491567134857
6,0.7834125757217407,0.4751243591308594,0.7550158500671387,0.49264955520629883
7,0.7918647527694702,0.4616027772426605,0.787750780582428,0.46353769302368164
8,0.8106180429458618,0.4388132095336914,0.7476240992546082,0.5078487992286682
9,0.8145800232887268,0.4305339753627777,0.739176332950592,0.5180993676185608
10,0.8230322003364563,0.41892170906066895,0.8099260926246643,0.4361927807331085
11,0.8280507326126099,0.40477442741394043,0.8257655501365662,0.4033734202384949
12,0.8386159539222717,0.3856218457221985,0.8078141212463379,0.420968234539032
13,0.8394083380699158,0.38635730743408203,0.8109820485115051,0.41827592253685
14,0.8415213823318481,0.3762437701225281,0.7993664145469666,0.4487627148628235
15,0.8510301113128662,0.36527425050735474,0.8331573605537415,0.38124847412109375
16,0.8576334118843079,0.35126131772994995,0.7803590297698975,0.47638359665870667
17,0.8502377271652222,0.34768593311309814,0.8289334774017334,0.3710967004299164
18,0.8589540123939514,0.3416968882083893,0.7940865755081177,0.45730072259902954
19,0.8668779730796814,0.32988855242729187,0.8342133164405823,0.37544819712638855
20,0.863972544670105,0.33009180426597595,0.8394931554794312,0.3602270185947418
21,0.8713681697845459,0.3206058442592621,0.8278775215148926,0.3849007785320282
22,0.8766508102416992,0.3049629330635071,0.8479408621788025,0.3601590692996979
23,0.8824617266654968,0.30092692375183105,0.8394931554794312,0.36839181184768677
24,0.8803486824035645,0.2910420894622803,0.8574445843696594,0.35071974992752075
0,0.8851029872894287,0.282601922750473,0.8542766571044922,0.34177079796791077
1,0.8917062878608704,0.2773185670375824,0.8511087894439697,0.3604298233985901
2,0.888800859451294,0.2771584987640381,0.8542766571044922,0.3504083454608917
3,0.8985736966133118,0.26897603273391724,0.8384371995925903,0.36048251390457153
4,0.9006867408752441,0.2559296488761902,0.8595564961433411,0.33909013867378235
5,0.8954041004180908,0.2556508183479309,0.8563885688781738,0.3478044867515564
6,0.9107237458229065,0.24233846366405487,0.8616684079170227,0.3377702832221985
7,0.9096671938896179,0.24089448153972626,0.8648363351821899,0.3373817205429077
8,0.9162704944610596,0.23112942278385162,0.8099260926246643,0.4033401310443878
9,0.9170628786087036,0.22498664259910583,0.8152059316635132,0.43382325768470764
