epoch,accuracy,iter_0_1_loss,loss,total_0-1_loss,val_accuracy,val_iter_0_1_loss,val_loss,val_total_0-1_loss
0,0.5062328577041626,3.9476351737976074,3.888087511062622,2337.0,NA,NA,NA,NA
1,0.5379251837730408,3.6942567825317383,0.6919308304786682,2187.0,NA,NA,NA,NA
2,0.5400380492210388,3.6773648262023926,0.6905470490455627,2177.0,NA,NA,NA,NA
3,0.5406718850135803,3.672297239303589,0.6897494196891785,2174.0,NA,NA,NA,NA
4,0.5421508550643921,3.660472869873047,0.6904021501541138,2167.0,NA,NA,NA,NA
5,0.5404605865478516,3.6739864349365234,0.6903354525566101,2175.0,NA,NA,NA,NA
6,0.5391929149627686,3.684121608734131,0.6907158493995667,2181.0,NA,NA,NA,NA
7,0.5413057208061218,3.667229652404785,0.6907598972320557,2171.0,NA,NA,NA,NA
8,0.5425733923912048,3.6570944786071777,0.6902021169662476,2165.0,NA,NA,NA,NA
9,0.5410944223403931,3.6689188480377197,0.6907355785369873,2172.0,NA,NA,NA,NA
0,0.6723008751869202,2.6199324131011963,0.6036611199378967,1551.0,NA,NA,NA,NA
1,0.728924572467804,2.167229652404785,0.5436505675315857,1283.0,NA,NA,NA,NA
2,0.7587153911590576,1.9290540218353271,0.5145512819290161,1142.0,NA,NA,NA,NA
3,0.768856942653656,1.8479729890823364,0.5000756978988647,1094.0,NA,NA,NA,NA
4,0.781745195388794,1.7449324131011963,0.480660617351532,1033.0,NA,NA,NA,NA
5,0.7872385382652283,1.7010135650634766,0.4723144769668579,1007.0,NA,NA,NA,NA
6,0.7893513441085815,1.6841216087341309,0.46213001012802124,997.0,NA,NA,NA,NA
7,0.7935770153999329,1.650337815284729,0.4576385021209717,977.0,NA,NA,NA,NA
8,0.7969575524330139,1.6233108043670654,0.443094402551651,961.0,NA,NA,NA,NA
9,0.8090006113052368,1.5270270109176636,0.433971107006073,904.0,NA,NA,NA,NA
10,0.8115360140800476,1.5067567825317383,0.4258897602558136,892.0,NA,NA,NA,NA
11,0.8130149841308594,1.4949324131011963,0.4200406074523926,885.0,NA,NA,NA,NA
0,0.8157616853713989,1.4729729890823364,0.4127829670906067,872.0,NA,NA,NA,NA
1,0.8161842226982117,1.4695945978164673,0.40773648023605347,870.0,NA,NA,NA,NA
2,0.822733998298645,1.4172297716140747,0.40085068345069885,839.0,NA,NA,NA,NA
3,0.8261145353317261,1.3902027606964111,0.40219971537590027,823.0,NA,NA,NA,NA
4,0.8345658183097839,1.3226351737976074,0.3897295296192169,783.0,NA,NA,NA,NA
5,0.8341432213783264,1.3260135650634766,0.3852842152118683,785.0,NA,NA,NA,NA
6,0.8320304155349731,1.3429054021835327,0.3821346163749695,795.0,NA,NA,NA,NA
7,0.835622251033783,1.3141891956329346,0.3797094523906708,778.0,NA,NA,NA,NA
8,0.8366786241531372,1.3057432174682617,0.376620888710022,773.0,NA,NA,NA,NA
9,0.8438622355461121,1.2483108043670654,0.37029513716697693,739.0,NA,NA,NA,NA
10,0.8459750413894653,1.2314189672470093,0.36719176173210144,729.0,NA,NA,NA,NA
11,0.836889922618866,1.3040540218353271,0.3644051253795624,772.0,NA,NA,NA,NA
0,0.8472427725791931,1.2212837934494019,0.35674506425857544,723.0,NA,NA,NA,NA
1,0.8436509370803833,1.25,0.3608107566833496,740.0,NA,NA,NA,NA
2,0.8449186682701111,1.2398648262023926,0.3566996455192566,734.0,NA,NA,NA,NA
3,0.8542150855064392,1.1655405759811401,0.35295891761779785,690.0,NA,NA,NA,NA
4,0.8502007126808167,1.1976351737976074,0.35305237770080566,709.0,NA,NA,NA,NA
5,0.854426383972168,1.1638513803482056,0.34308403730392456,689.0,NA,NA,NA,NA
6,0.8537925481796265,1.1689189672470093,0.34069210290908813,692.0,NA,NA,NA,NA
7,0.8523135185241699,1.1807432174682617,0.33891573548316956,699.0,NA,NA,NA,NA
8,0.854637622833252,1.162162184715271,0.3353971242904663,688.0,NA,NA,NA,NA
9,0.8592858910560608,1.125,0.33306658267974854,666.0,NA,NA,NA,NA
10,0.8605535626411438,1.1148648262023926,0.3278380036354065,660.0,NA,NA,NA,NA
11,0.8656243681907654,1.074324369430542,0.32231688499450684,636.0,NA,NA,NA,NA
