epoch,accuracy,iter_0_1_loss,loss,total_0-1_loss,val_accuracy,val_iter_0_1_loss,val_loss,val_total_0-1_loss
0,0.584786057472229,26.200000762939453,0.6731300354003906,1572.0,0.5617740154266357,13.833333015441895,0.6652449369430542,415.0
1,0.6537242531776428,21.850000381469727,0.6340316534042358,1311.0,0.6705385446548462,10.399999618530273,0.6216736435890198,312.0
2,0.7126254439353943,18.133333206176758,0.589887797832489,1088.0,0.6726504564285278,10.333333015441895,0.5973943471908569,310.0
3,0.7242472171783447,17.399999618530273,0.5576042532920837,1044.0,0.7053854465484619,9.300000190734863,0.5813520550727844,279.0
4,0.744849443435669,16.100000381469727,0.5306025743484497,966.0,0.724392831325531,8.699999809265137,0.55511075258255,261.0
5,0.7569994926452637,15.333333015441895,0.5096874237060547,920.0,0.7360084652900696,8.333333015441895,0.5310232639312744,250.0
6,0.7723190784454346,14.366666793823242,0.4835912585258484,862.0,0.7159450650215149,8.966666221618652,0.5393466949462891,269.0
7,0.7852615118026733,13.550000190734863,0.4710582494735718,813.0,0.7328405380249023,8.433333396911621,0.509887158870697,253.0
8,0.8082408905029297,12.100000381469727,0.44885241985321045,726.0,0.7539598941802979,7.766666889190674,0.492403119802475,233.0
9,0.8077126145362854,12.133333206176758,0.4388110339641571,728.0,0.7888067364692688,6.666666507720947,0.4684174954891205,200.0
10,0.8188061118125916,11.433333396911621,0.4202304482460022,686.0,0.7835268974304199,6.833333492279053,0.48124539852142334,205.0
11,0.8188061118125916,11.433333396911621,0.41218212246894836,686.0,0.7793030738830566,6.9666666984558105,0.4628084897994995,209.0
12,0.831220269203186,10.649999618530273,0.40104642510414124,639.0,0.7222808599472046,8.766666412353516,0.5494133830070496,263.0
13,0.839144229888916,10.149999618530273,0.3960459530353546,609.0,0.748680055141449,7.933333396911621,0.49955978989601135,238.0
14,0.835182249546051,10.399999618530273,0.3897866904735565,624.0,0.7940865755081177,6.5,0.43013718724250793,195.0
0,0.5660327672958374,3.466244697570801,0.6772181987762451,1643.0,0.555438220500946,14.033333778381348,0.6657325029373169,421.0
1,0.6582144498825073,2.7299578189849854,0.6342337727546692,1294.0,0.5966209173202515,12.733333587646484,0.6551977396011353,382.0
2,0.7025884985923767,2.3755273818969727,0.5877290964126587,1126.0,0.6779302954673767,10.166666984558105,0.5918692946434021,305.0
